DistrictID,DistrictName,ProvinceID,ProvinceName,Region,SubRegion,VSD,Country,GID_2,GID_1,NAME_1,NAME_2,GADM_Latitude,GADM_Longitude,Population,Population_Density,Area,Functional_Profile,Priority_Tier,Zone,Assigned_District_Count,Assigned_NPP_Count,Region_VN,Economic_Type,District_Type,Province_Archetype,District_Archetype,Is Strategic Zone Hub,Est Merchant 2026,Before Discount,After Discount,Logistics Support,Operation Support, Distribution Cost ,Trade Cost,Activation Cost,Visibility Cost,Base Salary & Support,Incentive
412,Huyện Tràng Định,34,Lạng Sơn,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.35.9_1,VNM.35_1,Lạng Sơn,Tràng Định,22.30405,106.4355175,63041,66.25688184,951.4634292,,D - Vùng nền/duy trì coverage,Buffer Zone,2,1,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,0.5,1681,0.043,0.03,0.014,0.009,0.04,0.069,0.086,0.125,0.082,0.049
421,Huyện Hữu Lũng,34,Lạng Sơn,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.35.6_1,VNM.35_1,Lạng Sơn,Hữu Lũng,21.5746,106.3076103,128274,169.7239188,755.7803338,,D - Vùng nền/duy trì coverage,Strategic Hub,2,1,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,1,2309,0.04,0.02,0.024,0.01,0.0609,0.125,0.139,0.09,0.044,0.05
429,Huyện Bến Lức,36,Long An,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.39.1_1,VNM.39_1,Long An,Bến Lức,10.6914,106.455011,191592,711.1668889,269.4051185,,A - Hub tỉnh/vùng trọng điểm,Strategic Hub,2,1,Đồng bằng sông Cửu Long,KTTĐ phía Nam,Huyện,Công nghiệp - đô thị vệ tinh - FDI,Vành đai công nghiệp - công nhân - đô thị hóa,1,2033,0.069,0.031,0.013,0.007,0.0196,0.136,0.148,0.131,0.062,0.031
458,Huyện Ý Yên,37,Nam Định,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.40.10_1,VNM.40_1,Nam Định,Ý Yên,20.3284,105.9970017,230960,963.1733309,239.7906925,,A - Hub tỉnh/vùng trọng điểm,Strategic Hub,3,2,Đồng bằng sông Hồng,None,Huyện,Đồng bằng mật độ cao - tiêu dùng ổn định,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,1,2304,0.046,0.021,0.024,0.005,0.0704,0.078,0.059,0.07,0.08,0.034
470,Huyện Kỳ Sơn,38,Nghệ An,CT,CT3,Tạ Thái Dương,Việt Nam,VNM.41.8_1,VNM.41_1,Nghệ An,Kỳ Sơn,19.4101,104.188292,83260,42.56271372,1956.172263,,D - Vùng nền/duy trì coverage,Buffer Zone,2,1,Bắc Trung Bộ & Duyên hải miền Trung,None,Huyện,Tỉnh trung bình - mixed rural/urban,Địa bàn rộng/thưa - chi phí phủ hàng cao,0.5,2737,0.047,0.022,0.024,0.006,0.0255,0.148,0.144,0.074,0.045,0.02
478,Huyện Thanh Chương,38,Nghệ An,CT,CT3,Tạ Thái Dương,Việt Nam,VNM.41.18_1,VNM.41_1,Nghệ An,Thanh Chương,18.7353,105.2238158,249723,236.5147286,1055.84545,,C - Vùng hỗ trợ phủ hàng,Strategic Hub,4,2,Bắc Trung Bộ & Duyên hải miền Trung,None,Huyện,Tỉnh trung bình - mixed rural/urban,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,1,3988,0.062,0.038,0.022,0.007,0.0176,0.092,0.109,0.126,0.033,0.037
482,Huyện Quế Phong,38,Nghệ An,CT,CT3,Tạ Thái Dương,Việt Nam,VNM.41.12_1,VNM.41_1,Nghệ An,Quế Phong,19.7042,104.8469866,74603,42.23957369,1766.187333,,D - Vùng nền/duy trì coverage,Buffer Zone,2,1,Bắc Trung Bộ & Duyên hải miền Trung,None,Huyện,Tỉnh trung bình - mixed rural/urban,Địa bàn rộng/thưa - chi phí phủ hàng cao,0.5,2452,0.056,0.035,0.027,0.007,0.0255,0.075,0.141,0.074,0.051,0.029
508,Huyện Sông Hinh,41,Phú Yên,CT,CT1,Tạ Thái Dương,Việt Nam,VNM.45.6_1,VNM.45_1,Phú Yên,Sông Hinh,12.90475,108.8954331,53130,63.52939786,836.3057385,,D - Vùng nền/duy trì coverage,Buffer Zone,2,1,Bắc Trung Bộ & Duyên hải miền Trung,None,Huyện,Tỉnh trung bình - mixed rural/urban,Địa bàn rộng/thưa - chi phí phủ hàng cao,0.5,1467,0.048,0.04,0.012,0.005,0.0873,0.136,0.091,0.149,0.037,0.044
514,Huyện Minh Hóa,42,Quảng Bình,CT,CT2,Tạ Thái Dương,Việt Nam,VNM.46.4_1,VNM.46_1,Quảng Bình,Minh Hóa,17.7371,105.920859,53103,40.71891998,1304.135769,,D - Vùng nền/duy trì coverage,Buffer Zone,2,1,Bắc Trung Bộ & Duyên hải miền Trung,None,Huyện,Tỉnh trung bình - mixed rural/urban,Địa bàn rộng/thưa - chi phí phủ hàng cao,0,1769,0.057,0.036,0.017,0.006,0.019,0.07,0.06,0.113,0.081,0.025
523,Huyện Đại Lộc,43,Quảng Nam,CT,CT2,Tạ Thái Dương,Việt Nam,VNM.47.2_1,VNM.47_1,Quảng Nam,Đại Lộc,15.83795,107.9593658,145365,280.0855011,519.0022311,,C - Vùng hỗ trợ phủ hàng,Strategic Hub,6,1,Bắc Trung Bộ & Duyên hải miền Trung,KTTĐ miền Trung,Huyện,Du lịch - dịch vụ - đô thị ven biển/cao nguyên,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0,2226,0.044,0.036,0.03,0.007,0.034,0.128,0.148,0.14,0.098,0.03
533,Huyện Nam Trà My,43,Quảng Nam,CT,CT2,Tạ Thái Dương,Việt Nam,VNM.47.9_1,VNM.47_1,Quảng Nam,Nam Trà My,15.13215,108.1148011,32082,43.27183022,741.4061259,,D - Vùng nền/duy trì coverage,Buffer Zone,3,1,Bắc Trung Bộ & Duyên hải miền Trung,KTTĐ miền Trung,Huyện,Du lịch - dịch vụ - đô thị ven biển/cao nguyên,Địa bàn rộng/thưa - chi phí phủ hàng cao,0.5,1067,0.053,0.032,0.022,0.01,0.018,0.1,0.119,0.055,0.049,0.028
548,Huyện Sơn Tây,44,Quảng Ngãi,CT,CT1,Tạ Thái Dương,Việt Nam,VNM.48.11_1,VNM.48_1,Quảng Ngãi,Sơn Tây,14.97015,108.3559508,21058,62.81948825,335.2144468,,D - Vùng nền/duy trì coverage,Buffer Zone,3,1,Bắc Trung Bộ & Duyên hải miền Trung,KTTĐ miền Trung,Huyện,Tỉnh trung bình - mixed rural/urban,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0.5,609,0.053,0.034,0.022,0.006,0.018,0.058,0.111,0.106,0.08,0.047
552,Huyện Tân Phú,20,Đồng Nai,SE,SE,Tạ Thái Dương,Việt Nam,VNM.17.7_1,VNM.17_1,Đồng Nai,Tân Phú,11.37915,107.4293567,213479,294.3765384,725.1902652,,C - Vùng hỗ trợ phủ hàng,Buffer Zone,2,1,Đông Nam Bộ,KTTĐ phía Nam,Huyện,Công nghiệp - đô thị vệ tinh - FDI,Vành đai công nghiệp - công nhân - đô thị hóa,0.5,3155,0.062,0.025,0.02,0.005,0.03,0.056,0.143,0.065,0.055,0.034
568,Huyện Hướng Hóa,46,Quảng Trị,CT,CT2,Tạ Thái Dương,Việt Nam,VNM.50.7_1,VNM.50_1,Quảng Trị,Hướng Hóa,16.70075,106.6777745,95920,89.81009805,1068.031347,,D - Vùng nền/duy trì coverage,Strategic Hub,1,1,Bắc Trung Bộ & Duyên hải miền Trung,None,Huyện,Tỉnh trung bình - mixed rural/urban,Địa bàn rộng/thưa - chi phí phủ hàng cao,1,2254,0.062,0.034,0.02,0.01,0.0651,0.089,0.065,0.097,0.086,0.038
581,Huyện Quỳnh Nhai,67,Sơn La,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.52.6_1,VNM.52_1,Sơn La,Quỳnh Nhai,21.77745,103.6599635,68490,69.37271718,987.2757301,,D - Vùng nền/duy trì coverage,Buffer Zone,1,1,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,0.5,1774,0.067,0.029,0.014,0.007,0.04,0.079,0.085,0.146,0.031,0.037
588,Huyện Sông Mã,67,Sơn La,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.52.9_1,VNM.52_1,Sơn La,Sông Mã,21.1013,103.5961522,164929,107.5734549,1533.175634,,D - Vùng nền/duy trì coverage,Strategic Hub,2,1,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,1,3553,0.042,0.025,0.019,0.01,0.0246,0.062,0.07,0.112,0.096,0.042
605,Huyện Mường Lát,51,Thanh Hóa,CT,CT3,Tạ Thái Dương,Việt Nam,VNM.57.9_1,VNM.57_1,Thanh Hóa,Mường Lát,20.5111,104.6640969,40160,53.21653417,754.6526775,,D - Vùng nền/duy trì coverage,Buffer Zone,2,1,Bắc Trung Bộ & Duyên hải miền Trung,None,Huyện,Tỉnh trung bình - mixed rural/urban,Địa bàn rộng/thưa - chi phí phủ hàng cao,0.5,1217,0.043,0.038,0.028,0.01,0.046,0.128,0.093,0.076,0.077,0.033
606,Huyện Bá Thước,51,Thanh Hóa,CT,CT3,Tạ Thái Dương,Việt Nam,VNM.57.2_1,VNM.57_1,Thanh Hóa,Bá Thước,20.38095,105.2767143,101369,140.3368447,722.3263442,,D - Vùng nền/duy trì coverage,Buffer Zone,3,1,Bắc Trung Bộ & Duyên hải miền Trung,None,Huyện,Tỉnh trung bình - mixed rural/urban,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,0.5,2032,0.068,0.024,0.014,0.007,0.0485,0.069,0.076,0.111,0.098,0.029
617,Huyện Triệu Sơn,51,Thanh Hóa,CT,CT3,Tạ Thái Dương,Việt Nam,VNM.57.25_1,VNM.57_1,Thanh Hóa,Triệu Sơn,19.80175,105.5952474,203459,755.0087317,269.4790027,,B - Hub cấp huyện/liên huyện,Strategic Hub,4,2,Bắc Trung Bộ & Duyên hải miền Trung,None,Huyện,Tỉnh trung bình - mixed rural/urban,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,1,2190,0.055,0.035,0.017,0.006,0.0588,0.131,0.146,0.117,0.092,0.037
624,Huyện Yên Định,51,Thanh Hóa,CT,CT3,Tạ Thái Dương,Việt Nam,VNM.57.27_1,VNM.57_1,Thanh Hóa,Yên Định,20.00815,105.5554425,166709,784.3787577,212.5363523,,B - Hub cấp huyện/liên huyện,Strategic Hub,7,3,Bắc Trung Bộ & Duyên hải miền Trung,None,Huyện,Tỉnh trung bình - mixed rural/urban,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,1,1773,0.065,0.031,0.01,0.009,0.056,0.072,0.117,0.05,0.09,0.024
629,Huyện Hưng Hà,49,Thái Bình,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.55.2_1,VNM.55_1,Thái Bình,Hưng Hà,20.59385,106.2182881,262607,1335.77977,196.594533,,A - Hub tỉnh/vùng trọng điểm,Strategic Hub,2,2,Đồng bằng sông Hồng,None,Huyện,Đồng bằng mật độ cao - tiêu dùng ổn định,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,1,2313,0.04,0.021,0.025,0.008,0.057,0.063,0.095,0.132,0.068,0.032
650,Huyện Phú Lộc,52,Thừa Thiên Huế,CT,CT2,Tạ Thái Dương,Việt Nam,VNM.54.7_1,VNM.54_1,Thừa Thiên Huế,Phú Lộc,16.28675,107.866332,166330,149.0544803,1115.900707,,C - Vùng hỗ trợ phủ hàng,Strategic Hub,2,1,Bắc Trung Bộ & Duyên hải miền Trung,KTTĐ miền Trung,Huyện,Du lịch - dịch vụ - đô thị ven biển/cao nguyên,Địa bàn rộng/thưa - chi phí phủ hàng cao,1,3628,0.056,0.031,0.02,0.007,0.0174,0.105,0.076,0.093,0.057,0.034
667,Huyện Trà Cú,54,Trà Vinh,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.59.8_1,VNM.59_1,Trà Vinh,Trà Cú,9.70245,106.2761427,151764,492.4724185,308.1675121,,C - Vùng hỗ trợ phủ hàng,Strategic Hub,6,2,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Chợ huyện/đô thị sông nước - nông nghiệp hàng hóa,1,1823,0.041,0.031,0.023,0.01,0.008,0.142,0.106,0.128,0.031,0.049
673,Huyện Hàm Yên,55,Tuyên Quang,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.60.2_1,VNM.60_1,Tuyên Quang,Hàm Yên,22.09375,105.013286,115377,136.8929562,842.8264187,,D - Vùng nền/duy trì coverage,Buffer Zone,2,1,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,0.5,2408,0.042,0.04,0.024,0.005,0.0324,0.083,0.145,0.138,0.084,0.031
697,Huyện Mường Nhé,19,Điện Biên,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.20.6_1,VNM.20_1,Điện Biên,Mường Nhé,22.26195,102.3757182,50044,34.06521938,1469.064369,,D - Vùng nền/duy trì coverage,Buffer Zone,1,1,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,0.5,1760,0.061,0.039,0.024,0.007,0.072,0.107,0.115,0.065,0.09,0.024
703,Huyện Hóc Môn,1,Hồ Chí Minh,HCM,HCM,Phan Dương Vũ,Việt Nam,VNM.25.7_1,VNM.25_1,Hồ Chí Minh,Hóc Môn,10.8774,106.5757858,591647,5789.413498,102.1946351,,A+ - Hub quốc gia/siêu đô thị,Strategic Hub,1,2,Đông Nam Bộ,KTTĐ phía Nam,Huyện,Mega city / lõi tiêu dùng quốc gia,Huyện tiêu dùng nền - phụ thuộc hub tỉnh/liên huyện,1,3468,0.055,0.024,0.013,0.009,0.0279,0.116,0.112,0.101,0.048,0.049
715,Huyện Nậm Nhùn,32,Lai Châu,,,Trần Quang Tùng,Việt Nam,VNM.36.3_1,VNM.36_1,Lai Châu,Nậm Nhùn,22.25175,103.0307788,29480,22.69533991,1298.945075,,D - Vùng nền/duy trì coverage,Buffer Zone,1,1,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,0.5,1242,0.06,0.037,0.029,0.005,0.0784,0.09,0.11,0.07,0.058,0.021
723,Huyện Bù Gia Mập,12,Bình Phước,SE,SE,Tạ Thái Dương,Việt Nam,VNM.10.4_1,VNM.10_1,Bình Phước,Bù Gia Mập,12.0599,107.1075417,80318,80.61396816,996.3285748,,D - Vùng nền/duy trì coverage,Buffer Zone,4,1,Đông Nam Bộ,KTTĐ phía Nam,Huyện,Tỉnh trung bình - mixed rural/urban,Địa bàn rộng/thưa - chi phí phủ hàng cao,0.5,2210,0.052,0.032,0.017,0.01,0.0801,0.117,0.059,0.057,0.046,0.044
744,Huyện Lâm Bình,55,Tuyên Quang,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.60.3_1,VNM.60_1,Tuyên Quang,Lâm Bình,22.5103,105.2548919,48893,56.93601709,858.735867,,D - Vùng nền/duy trì coverage,Buffer Zone,2,1,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,0.5,1478,0.067,0.022,0.011,0.005,0.0672,0.146,0.062,0.089,0.077,0.021
1,Quận 1,1,Hồ Chí Minh,HCM,HCM,Phan Dương Vũ,Việt Nam,VNM.25.13_1,VNM.25_1,Hồ Chí Minh,Quận 1,10.7758,106.7003981,155620,21595.79652,7.206031964,admin/urban,Unsuitable,None,0,0,Đông Nam Bộ,KTTĐ phía Nam,Quận đô thị,Mega city / lõi tiêu dùng quốc gia,Lõi đô thị/tiêu dùng mật độ cao,0,730,0.062,0.033,0.019,0.007,0.0801,0.114,0.069,0.123,0.073,0.036
2,Quận 2,1,Hồ Chí Minh,HCM,HCM,Phan Dương Vũ,Việt Nam,VNM.25.14_1,VNM.25_1,Hồ Chí Minh,Quận 2,10.7803,106.7483976,186919,4015.523843,46.54909479,admin/urban,Unsuitable,None,0,0,Đông Nam Bộ,KTTĐ phía Nam,Quận đô thị,Mega city / lõi tiêu dùng quốc gia,Lõi đô thị/tiêu dùng mật độ cao,0,1187,0.069,0.037,0.03,0.009,0.0486,0.147,0.145,0.102,0.03,0.042
3,Quận 3,1,Hồ Chí Minh,HCM,HCM,Phan Dương Vũ,Việt Nam,VNM.25.15_1,VNM.25_1,Hồ Chí Minh,Quận 3,10.78035,106.6862834,207720,45297.76505,4.585656704,admin/urban,Unsuitable,None,0,0,Đông Nam Bộ,KTTĐ phía Nam,Quận đô thị,Mega city / lõi tiêu dùng quốc gia,Lõi đô thị/tiêu dùng mật độ cao,0,893,0.06,0.034,0.015,0.007,0.0093,0.142,0.102,0.09,0.045,0.049
4,Quận 4,1,Hồ Chí Minh,HCM,HCM,Phan Dương Vũ,Việt Nam,VNM.25.16_1,VNM.25_1,Hồ Chí Minh,Quận 4,10.7612,106.7070845,191303,48670.6371,3.93056289,admin/urban,Unsuitable,None,0,0,Đông Nam Bộ,KTTĐ phía Nam,Quận đô thị,Mega city / lõi tiêu dùng quốc gia,Lõi đô thị/tiêu dùng mật độ cao,1,817,0.055,0.035,0.029,0.008,0.0828,0.088,0.127,0.087,0.058,0.039
5,Quận 5,1,Hồ Chí Minh,HCM,HCM,Phan Dương Vũ,Việt Nam,VNM.25.17_1,VNM.25_1,Hồ Chí Minh,Quận 5,10.75495,106.6687953,173566,43131.12044,4.02414772,admin/urban,Unsuitable,None,0,0,Đông Nam Bộ,KTTĐ phía Nam,Quận đô thị,Mega city / lõi tiêu dùng quốc gia,Lõi đô thị/tiêu dùng mật độ cao,0,750,0.058,0.029,0.03,0.009,0.0609,0.065,0.06,0.14,0.068,0.041
6,Quận 6,1,Hồ Chí Minh,HCM,HCM,Phan Dương Vũ,Việt Nam,VNM.25.18_1,VNM.25_1,Hồ Chí Minh,Quận 6,10.7409,106.6344634,254841,37820.85523,6.738107811,admin/urban,Unsuitable,None,0,0,Đông Nam Bộ,KTTĐ phía Nam,Quận đô thị,Mega city / lõi tiêu dùng quốc gia,Lõi đô thị/tiêu dùng mật độ cao,0,1117,0.047,0.037,0.022,0.009,0.0747,0.093,0.052,0.101,0.067,0.05
7,Quận 7,1,Hồ Chí Minh,HCM,HCM,Phan Dương Vũ,Việt Nam,VNM.25.19_1,VNM.25_1,Hồ Chí Minh,Quận 7,10.73885,106.7294489,392969,11762.09321,33.40978456,admin/urban,A+ - Hub quốc gia/siêu đô thị,Strategic Hub,5,4,Đông Nam Bộ,KTTĐ phía Nam,Quận đô thị,Mega city / lõi tiêu dùng quốc gia,Lõi đô thị/tiêu dùng mật độ cao,1,2018,0.065,0.022,0.029,0.008,0.0099,0.062,0.127,0.134,0.039,0.022
10,Quận 10,1,Hồ Chí Minh,HCM,HCM,Phan Dương Vũ,Việt Nam,VNM.25.10_1,VNM.25_1,Hồ Chí Minh,Quận 10,10.7718,106.6681851,256213,48030.91354,5.33433535,admin/urban,Unsuitable,None,0,0,Đông Nam Bộ,KTTĐ phía Nam,Quận đô thị,Mega city / lõi tiêu dùng quốc gia,Lõi đô thị/tiêu dùng mật độ cao,1,1095,0.064,0.022,0.03,0.01,0.0376,0.063,0.079,0.134,0.069,0.043
11,Quận 11,1,Hồ Chí Minh,HCM,HCM,Phan Dương Vũ,Việt Nam,VNM.25.11_1,VNM.25_1,Hồ Chí Minh,Quận 11,10.76565,106.647585,228988,47977.44197,4.772826366,admin/urban,Unsuitable,None,0,0,Đông Nam Bộ,KTTĐ phía Nam,Quận đô thị,Mega city / lõi tiêu dùng quốc gia,Lõi đô thị/tiêu dùng mật độ cao,0,1397,0.055,0.029,0.019,0.008,0.01,0.122,0.065,0.12,0.07,0.034
12,Quận 12,1,Hồ Chí Minh,HCM,HCM,Phan Dương Vũ,Việt Nam,VNM.25.12_1,VNM.25_1,Hồ Chí Minh,Quận 12,10.86365,106.6640388,676648,13693.78235,49.41279061,admin/urban,A+ - Hub quốc gia/siêu đô thị,Strategic Hub,1,2,Đông Nam Bộ,KTTĐ phía Nam,Quận đô thị,Mega city / lõi tiêu dùng quốc gia,Lõi đô thị/tiêu dùng mật độ cao,1,3391,0.058,0.024,0.022,0.01,0.0162,0.139,0.142,0.062,0.086,0.02
13,Quận Phú Nhuận,1,Hồ Chí Minh,HCM,HCM,Phan Dương Vũ,Việt Nam,VNM.25.9_1,VNM.25_1,Hồ Chí Minh,Phú Nhuận,10.80125,106.6798652,178900,39012.95093,4.585656704,admin/urban,Unsuitable,None,0,0,Đông Nam Bộ,KTTĐ phía Nam,Quận đô thị,Mega city / lõi tiêu dùng quốc gia,Lõi đô thị/tiêu dùng mật độ cao,0,781,0.043,0.03,0.025,0.008,0.04,0.109,0.071,0.07,0.079,0.043
14,Quận Bình Thạnh,1,Hồ Chí Minh,HCM,HCM,Phan Dương Vũ,Việt Nam,VNM.25.3_1,VNM.25_1,Hồ Chí Minh,Bình Thạnh,10.81155,106.7039141,544643,27979.70506,19.46564479,admin/urban,Unsuitable,None,0,0,Đông Nam Bộ,KTTĐ phía Nam,Quận đô thị,Mega city / lõi tiêu dùng quốc gia,Lõi đô thị/tiêu dùng mật độ cao,1,2471,0.054,0.02,0.018,0.008,0.057,0.138,0.057,0.066,0.094,0.047
15,Quận Tân Bình,1,Hồ Chí Minh,HCM,HCM,Phan Dương Vũ,Việt Nam,VNM.25.22_1,VNM.25_1,Hồ Chí Minh,Tân Bình,10.80345,106.6522649,518050,24712.5864,20.96300208,admin/urban,A+ - Hub quốc gia/siêu đô thị,Strategic Hub,5,5,Đông Nam Bộ,KTTĐ phía Nam,Quận đô thị,Mega city / lõi tiêu dùng quốc gia,Lõi đô thị/tiêu dùng mật độ cao,1,2387,0.059,0.023,0.02,0.006,0.076,0.086,0.103,0.129,0.095,0.04
16,Quận Tân Phú,1,Hồ Chí Minh,HCM,HCM,Phan Dương Vũ,Việt Nam,VNM.25.23_1,VNM.25_1,Hồ Chí Minh,Tân Phú,10.797,106.6254891,529568,35147.17301,15.06715774,admin/urban,Unsuitable,None,0,0,Đông Nam Bộ,KTTĐ phía Nam,Quận đô thị,Mega city / lõi tiêu dùng quốc gia,Lõi đô thị/tiêu dùng mật độ cao,1,2339,0.064,0.032,0.028,0.008,0.009,0.088,0.116,0.112,0.068,0.05
18,Thành phố Thủ Đức,1,Hồ Chí Minh,HCM,HCM,Phan Dương Vũ,Việt Nam,VNM.25.24_1,VNM.25_1,Hồ Chí Minh,Thủ Đức,10.85385,106.7488503,580882,12931.27128,44.92071874,admin/urban,A+ - Hub quốc gia/siêu đô thị,Strategic Hub,2,4,Đông Nam Bộ,KTTĐ phía Nam,Quận đô thị,Mega city / lõi tiêu dùng quốc gia,Lõi đô thị/tiêu dùng mật độ cao,1,6533,0.049,0.023,0.028,0.007,0.0679,0.074,0.064,0.083,0.089,0.021
19,Quận Bình Tân,1,Hồ Chí Minh,HCM,HCM,Phan Dương Vũ,Việt Nam,VNM.25.2_1,VNM.25_1,Hồ Chí Minh,Bình Tân,10.7721,106.6000976,855619,17616.01223,48.57052713,admin/urban,A+ - Hub quốc gia/siêu đô thị,Strategic Hub,1,3,Đông Nam Bộ,KTTĐ phía Nam,Quận đô thị,Mega city / lõi tiêu dùng quốc gia,Lõi đô thị/tiêu dùng mật độ cao,1,4128,0.068,0.034,0.03,0.006,0.0658,0.128,0.119,0.094,0.069,0.043
21,Quận Ba Đình,2,Hà Nội,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.27.3_1,VNM.27_1,Hà Nội,Ba Đình,21.03575,105.8243057,238357,27678.10772,8.611752019,admin/urban,Unsuitable,None,0,0,Đồng bằng sông Hồng,KTTĐ Bắc Bộ,Quận đô thị,Mega city / lõi tiêu dùng quốc gia,Lõi đô thị/tiêu dùng mật độ cao,0,1098,0.062,0.032,0.016,0.007,0.0291,0.081,0.134,0.099,0.052,0.021
22,Quận Hoàn Kiếm,2,Hà Nội,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.27.14_1,VNM.27_1,Hà Nội,Hoàn Kiếm,21.03485,105.8529115,145681,29364.55043,4.961118011,admin/urban,Unsuitable,None,0,0,Đồng bằng sông Hồng,KTTĐ Bắc Bộ,Quận đô thị,Mega city / lõi tiêu dùng quốc gia,Lõi đô thị/tiêu dùng mật độ cao,0,666,0.058,0.024,0.022,0.005,0.0792,0.077,0.093,0.137,0.088,0.031
23,Quận Hai Bà Trưng,2,Hà Nội,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.27.12_1,VNM.27_1,Hà Nội,Hai Bà Trưng,21.00815,105.8569373,326112,33824.0702,9.641418021,admin/urban,Unsuitable,None,0,0,Đồng bằng sông Hồng,KTTĐ Bắc Bộ,Quận đô thị,Mega city / lõi tiêu dùng quốc gia,Lõi đô thị/tiêu dùng mật độ cao,0,1467,0.048,0.025,0.014,0.008,0.0082,0.087,0.145,0.076,0.037,0.033
24,Quận Đống Đa,2,Hà Nội,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.27.7_1,VNM.27_1,Hà Nội,Đống Đa,21.0149,105.823662,399179,42644.59534,9.360600021,admin/urban,A+ - Hub quốc gia/siêu đô thị,Strategic Hub,4,4,Đồng bằng sông Hồng,KTTĐ Bắc Bộ,Quận đô thị,Mega city / lõi tiêu dùng quốc gia,Lõi đô thị/tiêu dùng mật độ cao,0,1751,0.047,0.021,0.02,0.005,0.0396,0.121,0.122,0.145,0.064,0.048
25,Quận Tây Hồ,2,Hà Nội,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.27.25_1,VNM.27_1,Hà Nội,Tây Hồ,21.06915,105.8247361,172404,7548.381182,22.83986405,admin/urban,Unsuitable,None,0,0,Đồng bằng sông Hồng,KTTĐ Bắc Bộ,Quận đô thị,Mega city / lõi tiêu dùng quốc gia,Lõi đô thị/tiêu dùng mật độ cao,0,971,0.045,0.031,0.01,0.005,0.04,0.079,0.139,0.137,0.095,0.022
26,Quận Cầu Giấy,2,Hà Nội,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.27.5_1,VNM.27_1,Hà Nội,Cầu Giấy,21.03025,105.791621,314242,27073.1542,11.60714403,admin/urban,A+ - Hub quốc gia/siêu đô thị,Strategic Hub,2,2,Đồng bằng sông Hồng,KTTĐ Bắc Bộ,Quận đô thị,Mega city / lõi tiêu dùng quốc gia,Lõi đô thị/tiêu dùng mật độ cao,0,1451,0.04,0.022,0.01,0.007,0.0368,0.086,0.138,0.092,0.08,0.044
27,Quận Thanh Xuân,2,Hà Nội,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.27.29_1,VNM.27_1,Hà Nội,Thanh Xuân,20.9944,105.8193793,315303,37015.44906,8.518146019,admin/urban,Unsuitable,None,0,0,Đồng bằng sông Hồng,KTTĐ Bắc Bộ,Quận đô thị,Mega city / lõi tiêu dùng quốc gia,Lõi đô thị/tiêu dùng mật độ cao,0,1404,0.041,0.025,0.022,0.01,0.0372,0.094,0.106,0.107,0.05,0.025
